epoch:0 train_loss:0.4633552537193575 valid_loss:5.250870704650879 dis:2.7848479747772217
epoch:1000 train_loss:0.09888513790210401 valid_loss:1.9881176948547363 dis:274.3099670410156
epoch:2000 train_loss:0.08585916275730575 valid_loss:0.922536313533783 dis:100.32177734375
epoch:3000 train_loss:0.08151730973171904 valid_loss:0.8338444828987122 dis:13.902730941772461
epoch:4000 train_loss:0.07957526231369566 valid_loss:1.0119603872299194 dis:9.954858779907227
epoch:5000 train_loss:0.0806397855262619 valid_loss:1.1080230474472046 dis:46.314979553222656
epoch:6000 train_loss:0.07400463300717085 valid_loss:0.7968459725379944 dis:18.788238525390625
epoch:7000 train_loss:0.07360295454299573 valid_loss:0.45566684007644653 dis:2.061023712158203
epoch:8000 train_loss:0.07258838668278071 valid_loss:0.37975218892097473 dis:1.3085883855819702
epoch:9000 train_loss:0.07229146302175742 valid_loss:0.3535124361515045 dis:1.2018730640411377
epoch:10000 train_loss:0.0750666917873982 valid_loss:0.35653403401374817 dis:0.7318402528762817
epoch:11000 train_loss:0.07228866416090043 valid_loss:0.2839350998401642 dis:0.7876738905906677
epoch:12000 train_loss:0.0739980226233202 valid_loss:0.3061361312866211 dis:0.6710113883018494
epoch:13000 train_loss:0.07215723724482866 valid_loss:0.28731465339660645 dis:0.7465490698814392
epoch:14000 train_loss:0.07213802929678931 valid_loss:0.2836107909679413 dis:0.9999991059303284
epoch:15000 train_loss:0.07402534130134347 valid_loss:0.4193333387374878 dis:0.8364222645759583
epoch:16000 train_loss:0.07209445360379424 valid_loss:0.2874293029308319 dis:1.0102081298828125
epoch:17000 train_loss:0.07216241270572464 valid_loss:0.25109437108039856 dis:1.2400212287902832
epoch:18000 train_loss:0.07199247713594756 valid_loss:0.2620348334312439 dis:1.452108383178711
epoch:19000 train_loss:0.07198743823671118 valid_loss:0.24069179594516754 dis:2.0461034774780273
epoch:20000 train_loss:0.07187643801245762 valid_loss:0.2461167275905609 dis:1.7654284238815308
epoch:21000 train_loss:0.07190557301280119 valid_loss:0.27718350291252136 dis:1.4722765684127808
epoch:22000 train_loss:0.07185751790481483 valid_loss:0.2845306098461151 dis:1.2730109691619873
epoch:23000 train_loss:0.07180071145455814 valid_loss:0.28467002511024475 dis:0.6830083727836609
epoch:24000 train_loss:0.07173493488378276 valid_loss:0.264263391494751 dis:0.4268730878829956
epoch:25000 train_loss:0.07172200606420044 valid_loss:0.2635444402694702 dis:0.31682005524635315
