epoch:0 train_loss:0.7652243130126071 valid_loss:16.905805587768555 dis:73.96907043457031
epoch:100 train_loss:0.31204340479848847 valid_loss:16.900650024414062 dis:0.287697970867157
epoch:200 train_loss:0.3111498036028576 valid_loss:16.89934539794922 dis:0.3850330114364624
epoch:300 train_loss:0.2910906163823527 valid_loss:16.901107788085938 dis:16.572402954101562
epoch:400 train_loss:0.20990935290759116 valid_loss:13.324091911315918 dis:38.3317756652832
epoch:500 train_loss:0.15506737909632384 valid_loss:13.825385093688965 dis:8.499686241149902
epoch:600 train_loss:0.1314685293725776 valid_loss:14.700170516967773 dis:2.7017292976379395
epoch:700 train_loss:0.12057553819548715 valid_loss:14.99646282196045 dis:1.5259385108947754
epoch:800 train_loss:0.1151809972856645 valid_loss:13.750195503234863 dis:0.9110032916069031
epoch:900 train_loss:0.10999091893202975 valid_loss:11.427417755126953 dis:0.4791688919067383
epoch:1000 train_loss:0.10488066253731726 valid_loss:9.2968168258667 dis:0.39902612566947937
epoch:1100 train_loss:0.10189111438803923 valid_loss:7.485956192016602 dis:0.15579770505428314
epoch:1200 train_loss:0.10021134410004519 valid_loss:6.0894060134887695 dis:0.09294348210096359
epoch:1300 train_loss:0.09915868863636465 valid_loss:5.064833164215088 dis:0.06534051150083542
epoch:1400 train_loss:0.09843092264423389 valid_loss:4.36378288269043 dis:0.05283910036087036
epoch:1500 train_loss:0.09786007115114786 valid_loss:3.92559814453125 dis:0.048056572675704956
epoch:1600 train_loss:0.09735845938386545 valid_loss:3.6679153442382812 dis:0.0468316487967968
epoch:1700 train_loss:0.09689496376849947 valid_loss:3.520962953567505 dis:0.048506494611501694
epoch:1800 train_loss:0.09645235422198133 valid_loss:3.445586919784546 dis:0.0526854544878006
epoch:1900 train_loss:0.09604453962877364 valid_loss:3.4185550212860107 dis:0.053633637726306915
epoch:2000 train_loss:0.09565896845066928 valid_loss:3.4265756607055664 dis:0.05043548345565796
epoch:2100 train_loss:0.09532052068888472 valid_loss:3.458357334136963 dis:0.04677595570683479
epoch:2200 train_loss:0.09499715716098829 valid_loss:3.504417657852173 dis:0.04412265121936798
epoch:2300 train_loss:0.0947098028949989 valid_loss:3.5575313568115234 dis:0.04119298234581947
epoch:2400 train_loss:0.09444103763910888 valid_loss:3.610304832458496 dis:0.03847319632768631
epoch:2500 train_loss:0.09420217306529591 valid_loss:3.6704862117767334 dis:0.0358441062271595
best_valid_loss:3.4185550212860107 average_time:1.8097462837512677
